population,energy_per_gdp,co2_per_capita,co2_per_gdp,temperature_change_from_ghg,total_ghg,avg_temp,EV,year,country
2530206,0.0,0.0,0.0,0.0,0.0,9.15,0,1858,Bulgaria
2534005,0.0,0.0,0.0,0.0,0.0,10.72,0,1859,Bulgaria
2537811,0.0,0.0,0.0,0.0,0.0,10.82,0,1860,Bulgaria
2541622,0.0,0.0,0.0,0.0,0.0,9.98,0,1861,Bulgaria
2545439,0.0,0.0,0.0,0.0,0.0,10.4,0,1862,Bulgaria
2549261,0.0,0.0,0.0,0.0,0.0,10.98,0,1863,Bulgaria
2553090,0.0,0.0,0.0,0.0,0.0,9.49,0,1864,Bulgaria
2556923,0.0,0.0,0.0,0.0,0.0,10.07,0,1865,Bulgaria
2560763,0.0,0.0,0.0,0.0,0.0,10.53,0,1866,Bulgaria
2564608,0.0,0.0,0.0,0.0,0.0,10.22,0,1867,Bulgaria
2568459,0.0,0.0,0.0,0.0,0.0,10.42,0,1868,Bulgaria
2578886,0.0,0.0,0.0,0.0,0.0,10.66,0,1869,Bulgaria
2595993,0.0,0.0,0.0,0.0,0.0,9.79,0,1870,Bulgaria
2619883,0.0,0.0,0.0,0.0,0.0,9.68,0,1871,Bulgaria
2650661,0.0,0.0,0.0,0.0,0.0,11.41,0,1872,Bulgaria
2688433,0.0,0.0,0.0,0.0,0.0,10.99,0,1873,Bulgaria
2726744,0.0,0.0,0.0,0.0,0.0,10.11,0,1874,Bulgaria
2765601,0.0,0.0,0.0,0.0,0.0,8.96,0,1875,Bulgaria
2805011,0.0,0.0,0.0,0.0,0.0,10.39,0,1876,Bulgaria
2844983,0.0,0.0,0.0,0.0,0.0,10.36,0,1877,Bulgaria
2885524,0.0,0.0,0.0,0.0,0.0,10.77,0,1878,Bulgaria
2926643,0.0,0.0,0.0,0.0,0.0,10.4,0,1879,Bulgaria
2968348,0.0,0.0,0.0,0.0,0.0,9.77,0,1880,Bulgaria
3010647,0.0,0.001,0.0,0.0,0.0,9.41,0,1881,Bulgaria
3053548,0.0,0.001,0.0,0.0,0.0,10.47,0,1882,Bulgaria
3097061,0.0,0.002,0.0,0.0,0.0,9.89,0,1883,Bulgaria
3141194,0.0,0.003,0.0,0.0,0.0,9.71,0,1884,Bulgaria
3185955,0.0,0.002,0.0,0.0,0.0,10.54,0,1885,Bulgaria
3231354,0.0,0.002,0.0,0.0,0.0,10.68,0,1886,Bulgaria
3277401,0.0,0.003,0.0,0.0,0.0,10.5,0,1887,Bulgaria
3324103,0.0,0.006,0.0,0.0,0.0,9.4,0,1888,Bulgaria
3371884,0.0,0.008,0.0,0.0,0.0,9.91,0,1889,Bulgaria
3420766,0.0,0.01,0.0,0.0,0.0,10.14,0,1890,Bulgaria
3470771,0.0,0.012,0.0,0.0,0.0,9.94,0,1891,Bulgaria
3521920,0.0,0.014,0.0,0.0,0.0,10.8,0,1892,Bulgaria
3574237,0.0,0.017,0.0,0.0,0.0,9.25,0,1893,Bulgaria
3627331,0.0,0.022,0.0,0.0,0.0,10.06,0,1894,Bulgaria
3681214,0.0,0.023,0.0,0.0,0.0,10.43,0,1895,Bulgaria
3735897,0.0,0.028,0.0,0.0,0.0,10.32,0,1896,Bulgaria
3791392,0.0,0.029,0.0,0.0,0.0,10.35,0,1897,Bulgaria
3847711,0.0,0.038,0.0,0.0,0.0,10.84,0,1898,Bulgaria
3902685,0.0,0.038,0.0,0.0,0.0,10.56,0,1899,Bulgaria
3956269,0.0,0.055,0.0,0.0,0.0,10.96,0,1900,Bulgaria
4008414,0.0,0.068,0.0,0.0,0.0,10.5,0,1901,Bulgaria
4059074,0.0,0.059,0.0,0.0,0.0,10.04,0,1902,Bulgaria
4108198,0.0,0.057,0.0,0.0,0.0,10.7,0,1903,Bulgaria
4157917,0.0,0.072,0.0,0.0,0.0,10.22,0,1904,Bulgaria
4208238,0.0,0.085,0.0,0.0,0.0,10.17,0,1905,Bulgaria
4259167,0.0,0.074,0.0,0.0,0.0,10.36,0,1906,Bulgaria
4310713,0.0,0.105,0.0,0.0,0.0,9.7,0,1907,Bulgaria
4362882,0.0,0.137,0.0,0.0,0.0,10.04,0,1908,Bulgaria
4415050,0.0,0.137,0.0,0.0,0.0,10.43,0,1909,Bulgaria
4467209,0.0,0.142,0.077,0.0,0.0,10.88,0,1910,Bulgaria
4519353,0.0,0.199,0.0,0.0,0.0,10.33,0,1911,Bulgaria
4571473,0.0,0.196,0.0,0.0,0.0,9.98,0,1912,Bulgaria
4623562,0.0,0.17,0.0,0.0,0.0,10.06,0,1913,Bulgaria
4676245,0.0,0.253,0.0,0.0,0.0,9.79,0,1914,Bulgaria
4729527,0.0,0.161,0.0,0.0,0.0,10.81,0,1915,Bulgaria
4783417,0.0,0.193,0.0,0.0,0.0,11.58,0,1916,Bulgaria
4837920,0.0,0.236,0.0,0.0,0.0,10.69,0,1917,Bulgaria
4893987,0.0,0.29,0.0,0.0,0.0,11.05,0,1918,Bulgaria
4956524,0.0,0.169,0.0,0.0,0.0,10.47,0,1919,Bulgaria
5025707,0.0,0.219,0.136,0.0,0.0,10.08,0,1920,Bulgaria
5101718,0.0,0.268,0.167,0.0,0.0,10.34,0,1921,Bulgaria
5184739,0.0,0.291,0.0,0.0,0.0,10.48,0,1922,Bulgaria
5274959,0.0,0.304,0.0,0.0,0.0,11.57,0,1923,Bulgaria
5366749,0.0,0.343,0.206,0.0,0.0,10.24,0,1924,Bulgaria
5460137,0.0,0.331,0.166,0.0,0.0,10.91,0,1925,Bulgaria
5555149,0.0,0.321,0.158,0.0,0.0,11.1,0,1926,Bulgaria
5651814,0.0,0.322,0.166,0.0,0.0,11.27,0,1927,Bulgaria
5750162,0.0,0.372,0.188,0.0,0.0,10.34,0,1928,Bulgaria
5841566,0.0,0.425,0.213,0.0,0.0,9.75,0,1929,Bulgaria
5925817,0.0,0.405,0.196,0.0,0.0,11.19,0,1930,Bulgaria
6002703,0.0,0.379,0.182,0.0,0.0,10.29,0,1931,Bulgaria
6072006,0.0,0.434,0.219,0.0,0.0,10.43,0,1932,Bulgaria
6133503,0.0,0.383,0.18,0.0,0.0,9.34,0,1933,Bulgaria
6195623,0.0,0.394,0.205,0.0,0.0,11.37,0,1934,Bulgaria
6258372,0.0,0.395,0.194,0.0,0.0,10.69,0,1935,Bulgaria
6321757,0.0,0.398,0.176,0.0,0.0,11.29,0,1936,Bulgaria
6385784,0.0,0.437,0.178,0.0,0.0,11.36,0,1937,Bulgaria
6450459,0.0,0.492,0.202,0.0,0.0,10.77,0,1938,Bulgaria
6513568,0.0,0.535,0.197,0.0,0.0,11.07,0,1939,Bulgaria
6575077,0.0,0.624,0.229,0.0,0.0,9.41,0,1940,Bulgaria
6634949,0.0,0.667,0.276,0.0,0.0,9.92,0,1941,Bulgaria
6693150,0.0,0.799,0.344,0.001,0.0,9.91,0,1942,Bulgaria
6749643,0.0,0.861,0.363,0.001,0.0,10.88,0,1943,Bulgaria
6806614,0.0,0.645,0.305,0.001,0.0,10.62,0,1944,Bulgaria
6864065,0.0,0.759,0.439,0.001,0.0,10.9,0,1945,Bulgaria
6922000,0.0,0.719,0.0,0.001,0.0,11.54,0,1946,Bulgaria
6980425,0.0,0.847,0.0,0.001,0.0,11.35,0,1947,Bulgaria
7039343,0.0,0.884,0.397,0.001,0.0,10.72,0,1948,Bulgaria
7098413,0.0,1.05,0.432,0.001,0.0,10.66,0,1949,Bulgaria
7157630,0.0,1.048,0.393,0.001,0.0,11.86,0,1950,Bulgaria
7228735,0.0,1.129,0.355,0.001,0.0,11.74,0,1951,Bulgaria
7293469,0.0,1.293,0.43,0.001,0.0,11.88,0,1952,Bulgaria
7362716,0.0,1.438,0.434,0.001,0.0,10.55,0,1953,Bulgaria
7439592,0.0,1.531,0.475,0.001,0.0,10.19,0,1954,Bulgaria
7517927,0.0,1.608,0.471,0.001,0.0,11.08,0,1955,Bulgaria
7596099,0.0,1.707,0.505,0.001,0.0,9.94,0,1956,Bulgaria
7672064,0.0,1.875,0.506,0.001,0.0,11.15,0,1957,Bulgaria
7749341,0.0,2.017,0.506,0.001,0.0,11.72,0,1958,Bulgaria
7820755,0.0,2.509,0.588,0.001,0.0,10.38,0,1959,Bulgaria
7891763,0.0,2.822,0.61,0.001,0.0,11.58,0,1960,Bulgaria
7969343,0.0,3.256,0.667,0.001,0.0,11.45,0,1961,Bulgaria
8040771,0.0,3.819,0.73,0.001,0.0,11.38,0,1962,Bulgaria
8108150,0.0,4.239,0.781,0.001,0.0,10.9,0,1963,Bulgaria
8177724,0.0,5.236,0.902,0.001,0.0,10.63,0,1964,Bulgaria
8245080,2.383,5.612,0.919,0.001,0.0,10.58,0,1965,Bulgaria
8308898,2.368,5.863,0.897,0.001,0.0,11.96,0,1966,Bulgaria
8369839,2.61,6.584,0.963,0.001,0.0,11.04,0,1967,Bulgaria
8438287,2.865,7.047,1.02,0.001,0.0,11.35,0,1968,Bulgaria
8512917,3.045,7.789,1.085,0.001,0.0,10.65,0,1969,Bulgaria
8582960,3.241,7.127,0.947,0.001,0.0,11.3,0,1970,Bulgaria
8646261,3.268,7.428,0.963,0.001,0.0,10.88,0,1971,Bulgaria
8700151,3.211,7.595,0.946,0.001,0.0,10.99,0,1972,Bulgaria
8753492,3.21,7.85,0.946,0.001,0.0,10.53,0,1973,Bulgaria
8810681,3.205,8.074,0.95,0.001,0.0,10.9,0,1974,Bulgaria
8860971,3.273,8.23,0.9,0.001,0.0,11.26,0,1975,Bulgaria
8902475,3.366,8.196,0.874,0.001,0.0,10.18,0,1976,Bulgaria
8935448,3.582,8.483,0.917,0.001,0.0,11.33,0,1977,Bulgaria
8958270,3.63,9.065,0.962,0.002,0.0,10.51,0,1978,Bulgaria
8974434,3.628,8.795,0.9,0.002,0.0,11.19,0,1979,Bulgaria
8980602,3.944,8.602,0.907,0.002,0.0,10.3,0,1980,Bulgaria
8978415,3.785,8.92,0.916,0.002,0.0,11.03,0,1981,Bulgaria
8970487,3.756,10.016,0.995,0.002,0.0,10.85,0,1982,Bulgaria
8956441,3.854,10.055,1.017,0.002,0.0,11.08,0,1983,Bulgaria
8939492,3.71,9.737,0.951,0.002,0.0,10.96,0,1984,Bulgaria
8917080,3.796,10.006,1.005,0.002,0.0,10.58,0,1985,Bulgaria
8892099,3.772,10.253,1.001,0.002,0.0,10.92,0,1986,Bulgaria
8865756,3.794,10.295,1.0,0.002,0.0,10.67,0,1987,Bulgaria
8835822,3.907,9.836,0.958,0.002,0.0,11.02,0,1988,Bulgaria
8804436,3.944,9.823,0.971,0.002,0.0,11.39,0,1989,Bulgaria
8767778,4.097,8.741,0.966,0.002,76.47,11.82,0,1990,Bulgaria
8721659,3.591,7.046,0.839,0.002,59.48,10.39,0,1991,Bulgaria
8668545,3.622,6.611,0.838,0.002,53.66,11.24,0,1992,Bulgaria
8611541,3.839,6.777,0.848,0.002,52.22,10.99,0,1993,Bulgaria
8548469,3.591,6.594,0.797,0.002,48.27,12.5,0,1994,Bulgaria
8477584,3.717,6.831,0.788,0.002,49.49,11.07,0,1995,Bulgaria
8401382,4.035,6.958,0.867,0.002,50.06,10.66,0,1996,Bulgaria
8318965,3.826,6.709,0.83,0.002,46.98,10.52,0,1997,Bulgaria
8234934,3.529,6.45,0.758,0.002,43.39,11.41,0,1998,Bulgaria
8162298,3.275,5.675,0.698,0.002,36.58,12.1,0,1999,Bulgaria
8097694,3.103,5.608,0.648,0.002,36.03,12.25,0,2000,Bulgaria
8034863,3.115,6.089,0.678,0.002,36.6,11.95,0,2001,Bulgaria
7974804,2.88,5.781,0.609,0.002,33.91,11.97,0,2002,Bulgaria
7917745,2.82,6.375,0.631,0.002,38.78,11.24,0,2003,Bulgaria
7865314,2.551,6.297,0.58,0.002,37.53,11.55,0,2004,Bulgaria
7815221,2.571,6.474,0.551,0.002,37.52,11.06,0,2005,Bulgaria
7766040,2.444,6.675,0.526,0.002,37.47,11.42,0,2006,Bulgaria
7719035,2.194,7.214,0.525,0.002,41.66,12.67,0,2007,Bulgaria
7674912,2.041,7.039,0.479,0.002,39.26,12.31,0,2008,Bulgaria
7634737,1.854,5.994,0.419,0.002,31.77,12.21,0,2009,Bulgaria
7592271,1.909,6.297,0.431,0.002,33.42,12.12,0,2010,Bulgaria
7543128,1.984,7.043,0.469,0.002,50.75,11.33,0,2011,Bulgaria
7488347,1.885,6.449,0.426,0.002,45.0,12.38,0,2012,Bulgaria
7431169,1.733,5.731,0.373,0.002,39.85,13.08,0,2013,Bulgaria
7372142,1.827,6.126,0.39,0.002,42.44,12.62,0,2014,Bulgaria
7309255,1.874,6.584,0.401,0.002,45.13,12.8,21,2015,Bulgaria
7245982,1.72,6.257,0.366,0.003,20.58,12.79,13,2016,Bulgaria
7182430,1.701,6.604,0.37,0.003,22.72,12.37,106,2017,Bulgaria
7117424,1.655,6.109,0.329,0.003,19.49,12.8,216,2018,Bulgaria
7052536,0.0,5.988,0.0,0.003,17.65,13.42,236,2019,Bulgaria
6979181,0.0,5.235,0.0,0.003,12.61,13.1,181,2020,Bulgaria
6885864,0.0,6.14,0.0,0.003,0.0,12.39,550,2021,Bulgaria
6781955,0.0,6.804,0.0,0.0,0.0,12.98,1140,2022,Bulgaria
1597319,0.0,0.0,0.0,0.0,0.0,10.56,0,1850,Croatia
1611606,0.0,0.0,0.0,0.0,0.0,10.79,0,1851,Croatia
1626020,0.0,0.0,0.0,0.0,0.0,11.41,0,1852,Croatia
1640564,0.0,0.0,0.0,0.0,0.0,10.99,0,1853,Croatia
1655237,0.0,0.0,0.0,0.0,0.0,10.82,0,1854,Croatia
1670042,0.0,0.0,0.0,0.0,0.0,10.74,0,1855,Croatia
1684979,0.0,0.0,0.0,0.0,0.0,10.92,0,1856,Croatia
1700050,0.0,0.0,0.0,0.0,0.0,11.09,0,1857,Croatia
1715255,0.0,0.0,0.0,0.0,0.0,10.24,0,1858,Croatia
1730597,0.0,0.0,0.0,0.0,0.0,11.6,0,1859,Croatia
1746076,0.0,0.0,0.0,0.0,0.0,10.69,0,1860,Croatia
1761693,0.0,0.0,0.0,0.0,0.0,11.32,0,1861,Croatia
1777449,0.0,0.0,0.0,0.0,0.0,11.69,0,1862,Croatia
1793347,0.0,0.0,0.0,0.0,0.0,12.3,0,1863,Croatia
1809387,0.0,0.0,0.0,0.0,0.0,9.97,0,1864,Croatia
1825570,0.0,0.0,0.0,0.0,0.0,11.29,0,1865,Croatia
1841898,0.0,0.0,0.0,0.0,0.0,11.58,0,1866,Croatia
1858372,0.0,0.0,0.0,0.0,0.0,11.37,0,1867,Croatia
1874993,0.0,0.0,0.0,0.0,0.0,11.98,0,1868,Croatia
1891763,0.0,0.0,0.0,0.0,0.0,11.39,0,1869,Croatia
1908682,0.0,0.0,0.0,0.0,0.0,10.28,0,1870,Croatia
1925753,0.0,0.0,0.0,0.0,0.0,10.13,0,1871,Croatia
1942977,0.0,0.0,0.0,0.0,0.0,12.22,0,1872,Croatia
1960355,0.0,0.0,0.0,0.0,0.0,11.64,0,1873,Croatia
1977888,0.0,0.0,0.0,0.0,0.0,10.75,0,1874,Croatia
1995578,0.0,0.0,0.0,0.0,0.0,10.2,0,1875,Croatia
2013426,0.0,0.0,0.0,0.0,0.0,11.06,0,1876,Croatia
2031433,0.0,0.0,0.0,0.0,0.0,11.15,0,1877,Croatia
2049602,0.0,0.0,0.0,0.0,0.0,11.12,0,1878,Croatia
2067933,0.0,0.0,0.0,0.0,0.0,10.55,0,1879,Croatia
2086428,0.0,0.0,0.0,0.0,0.0,11.2,0,1880,Croatia
2105089,0.0,0.0,0.0,0.0,0.0,10.55,0,1881,Croatia
2123916,0.0,0.0,0.0,0.0,0.0,11.76,0,1882,Croatia
2142911,0.0,0.0,0.0,0.0,0.0,10.7,0,1883,Croatia
2162077,0.0,0.0,0.0,0.0,0.0,10.93,0,1884,Croatia
2181414,0.0,0.002,0.0,0.0,0.0,11.43,0,1885,Croatia
2200923,0.0,0.0,0.0,0.0,0.0,11.42,0,1886,Croatia
2220607,0.0,0.0,0.0,0.0,0.0,10.75,0,1887,Croatia
2240468,0.0,0.0,0.0,0.0,0.0,10.28,0,1888,Croatia
2260505,0.0,0.0,0.0,0.0,0.0,10.55,0,1889,Croatia
2280722,0.0,0.006,0.0,0.0,0.0,10.74,0,1890,Croatia
2301120,0.0,0.007,0.0,0.0,0.0,10.52,0,1891,Croatia
2321700,0.0,0.008,0.0,0.0,0.0,11.0,0,1892,Croatia
2342464,0.0,0.014,0.0,0.0,0.0,10.54,0,1893,Croatia
2363414,0.0,0.027,0.0,0.0,0.0,11.18,0,1894,Croatia
2384551,0.0,0.027,0.0,0.0,0.0,10.72,0,1895,Croatia
2405877,0.0,0.03,0.0,0.0,0.0,10.66,0,1896,Croatia
2427393,0.0,0.023,0.0,0.0,0.0,11.18,0,1897,Croatia
2449102,0.0,0.035,0.0,0.0,0.0,11.93,0,1898,Croatia
2471005,0.0,0.04,0.0,0.0,0.0,11.2,0,1899,Croatia
2493105,0.0,0.054,0.0,0.0,0.0,11.83,0,1900,Croatia
2515401,0.0,0.058,0.0,0.0,0.0,10.83,0,1901,Croatia
2537897,0.0,0.054,0.0,0.0,0.0,10.88,0,1902,Croatia
2560594,0.0,0.058,0.0,0.0,0.0,11.36,0,1903,Croatia
2583494,0.0,0.061,0.0,0.0,0.0,11.64,0,1904,Croatia
2606599,0.0,0.066,0.0,0.0,0.0,10.96,0,1905,Croatia
2629910,0.0,0.078,0.0,0.0,0.0,10.94,0,1906,Croatia
2653430,0.0,0.079,0.0,0.0,0.0,11.05,0,1907,Croatia
2677160,0.0,0.084,0.0,0.0,0.0,10.53,0,1908,Croatia
2701103,0.0,0.086,0.0,0.0,0.0,10.83,0,1909,Croatia
2725259,0.0,0.084,0.0,0.0,0.0,11.5,0,1910,Croatia
2749631,0.0,0.09,0.0,0.0,0.0,11.57,0,1911,Croatia
2774221,0.0,0.092,0.0,0.0,0.0,10.65,0,1912,Croatia
2799031,0.0,0.249,0.0,0.0,0.0,11.07,0,1913,Croatia
2824063,0.0,0.0,0.0,0.0,0.0,10.55,0,1914,Croatia
2849319,0.0,0.0,0.0,0.0,0.0,11.12,0,1915,Croatia
2874801,0.0,0.0,0.0,0.0,0.0,12.06,0,1916,Croatia
2900510,0.0,0.0,0.0,0.0,0.0,10.94,0,1917,Croatia
2926045,0.0,0.0,0.0,0.0,0.0,11.28,0,1918,Croatia
2951805,0.0,0.169,0.0,0.0,0.0,10.78,0,1919,Croatia
2977792,0.0,0.223,0.0,0.0,0.0,11.82,0,1920,Croatia
3004008,0.0,0.235,0.0,0.0,0.0,11.63,0,1921,Croatia
3030454,0.0,0.339,0.0,0.0,0.0,10.85,0,1922,Croatia
3057133,0.0,0.366,0.0,0.0,0.0,11.9,0,1923,Croatia
3084048,0.0,0.372,0.0,0.0,0.0,10.89,0,1924,Croatia
3111199,0.0,0.405,0.0,0.0,0.0,11.33,0,1925,Croatia
3138589,0.0,0.391,0.0,0.0,0.0,12.01,0,1926,Croatia
3166220,0.0,0.438,0.0,0.0,0.0,12.08,0,1927,Croatia
3194094,0.0,0.487,0.0,0.0,0.0,11.77,0,1928,Croatia
3222214,0.0,0.533,0.0,0.0,0.0,10.65,0,1929,Croatia
3250582,0.0,0.498,0.0,0.0,0.0,12.14,0,1930,Croatia
3279199,0.0,0.449,0.0,0.0,0.0,11.14,0,1931,Croatia
3308068,0.0,0.407,0.0,0.0,0.0,11.08,0,1932,Croatia
3337191,0.0,0.373,0.0,0.0,0.0,10.52,0,1933,Croatia
3366571,0.0,0.385,0.0,0.0,0.0,12.35,0,1934,Croatia
3396209,0.0,0.399,0.0,0.0,0.0,11.38,0,1935,Croatia
3426109,0.0,0.391,0.0,0.0,0.0,11.9,0,1936,Croatia
3456271,0.0,0.432,0.0,0.0,0.0,11.85,0,1937,Croatia
3486699,0.0,0.404,0.0,0.0,0.0,11.32,0,1938,Croatia
3517395,0.0,0.421,0.0,0.0,0.0,11.65,0,1939,Croatia
3548361,0.0,0.486,0.0,0.0,0.0,9.44,0,1940,Croatia
3579600,0.0,0.0,0.0,0.0,0.0,10.42,0,1941,Croatia
3611114,0.0,0.0,0.0,0.0,0.0,10.73,0,1942,Croatia
3642905,0.0,0.017,0.0,0.0,0.0,12.14,0,1943,Croatia
3674976,0.0,0.004,0.0,0.0,0.0,11.24,0,1944,Croatia
3707329,0.0,0.234,0.0,0.0,0.0,11.7,0,1945,Croatia
3739968,0.0,0.456,0.0,0.0,0.0,12.1,0,1946,Croatia
3772893,0.0,0.626,0.0,0.0,0.0,11.91,0,1947,Croatia
3806109,0.0,0.701,0.0,0.0,0.0,11.57,0,1948,Croatia
3836721,0.0,0.795,0.0,0.0,0.0,11.95,0,1949,Croatia
3864694,0.0,0.76,0.0,0.0,0.0,12.7,0,1950,Croatia
3900326,0.0,0.712,0.0,0.0,0.0,12.67,0,1951,Croatia
3935779,0.0,0.708,0.262,0.0,0.0,12.06,0,1952,Croatia
3973454,0.0,0.697,0.24,0.0,0.0,11.65,0,1953,Croatia
4011875,0.0,0.824,0.264,0.0,0.0,10.87,0,1954,Croatia
4049662,0.0,0.935,0.255,0.0,0.0,11.38,0,1955,Croatia
4085637,0.0,1.061,0.306,0.0,0.0,10.44,0,1956,Croatia
4119361,0.0,1.141,0.28,0.0,0.0,11.85,0,1957,Croatia
4151532,0.0,1.116,0.27,0.0,0.0,12.1,0,1958,Croatia
4183289,0.0,1.27,0.285,0.0,0.0,11.89,0,1959,Croatia
4215334,0.0,1.377,0.284,0.0,0.0,12.14,0,1960,Croatia
4247853,0.0,1.433,0.278,0.0,0.0,12.55,0,1961,Croatia
4280076,0.0,1.459,0.278,0.0,0.0,11.08,0,1962,Croatia
4311044,0.0,1.612,0.28,0.0,0.0,11.03,0,1963,Croatia
4341052,0.0,1.815,0.291,0.0,0.0,10.96,0,1964,Croatia
4371387,0.0,1.856,0.291,0.0,0.0,10.97,0,1965,Croatia
4401777,0.0,1.827,0.269,0.0,0.0,12.1,0,1966,Croatia
4429806,0.0,1.835,0.264,0.0,0.0,11.89,0,1967,Croatia
4454147,0.0,1.953,0.271,0.0,0.0,11.78,0,1968,Croatia
4474894,0.0,2.015,0.262,0.0,0.0,11.24,0,1969,Croatia
4492641,0.0,2.626,0.321,0.0,0.0,11.51,0,1970,Croatia
4509278,0.0,2.818,0.32,0.0,0.0,11.56,0,1971,Croatia
4526430,0.0,2.627,0.292,0.0,0.0,11.62,0,1972,Croatia
4544138,0.0,3.13,0.337,0.0,0.0,11.36,0,1973,Croatia
4561866,0.0,3.13,0.312,0.001,0.0,11.92,0,1974,Croatia
4579433,0.0,3.252,0.317,0.001,0.0,12.09,0,1975,Croatia
4597197,0.0,3.343,0.313,0.001,0.0,11.12,0,1976,Croatia
4615728,0.0,3.236,0.279,0.001,0.0,12.12,0,1977,Croatia
4635779,0.0,3.602,0.289,0.001,0.0,10.9,0,1978,Croatia
4657519,0.0,3.901,0.296,0.001,0.0,11.9,0,1979,Croatia
4680144,0.0,3.815,0.287,0.001,0.0,10.77,0,1980,Croatia
4703986,0.0,4.125,0.312,0.001,0.0,11.67,0,1981,Croatia
4728727,0.0,3.769,0.286,0.001,0.0,12.1,0,1982,Croatia
4751896,0.0,4.039,0.313,0.001,0.0,12.13,0,1983,Croatia
4776375,0.0,4.238,0.323,0.001,0.0,11.35,0,1984,Croatia
4803331,0.0,4.3,0.329,0.001,0.0,11.26,0,1985,Croatia
4828686,0.0,4.468,0.335,0.001,0.0,11.5,0,1986,Croatia
4849966,0.0,4.342,0.327,0.001,0.0,11.55,0,1987,Croatia
4865827,0.0,4.468,0.341,0.001,0.0,12.17,0,1988,Croatia
4874189,0.0,4.446,0.345,0.001,0.0,12.22,0,1989,Croatia
4873705,1.727,4.714,0.394,0.001,27.72,12.56,0,1990,Croatia
4844526,1.839,3.506,0.373,0.001,21.39,11.4,0,1991,Croatia
4798318,1.998,3.411,0.406,0.001,22.38,12.67,0,1992,Croatia
4792409,2.214,3.507,0.443,0.001,23.22,11.94,0,1993,Croatia
4819431,2.067,3.33,0.391,0.001,23.3,13.24,0,1994,Croatia
4807100,1.979,3.498,0.379,0.001,24.62,12.07,0,1995,Croatia
4758624,1.987,3.645,0.366,0.001,23.78,11.18,0,1996,Croatia
4711373,1.818,3.939,0.361,0.001,25.39,11.96,0,1997,Croatia
4659937,1.85,4.08,0.356,0.001,25.8,12.26,0,1998,Croatia
4605329,1.906,4.348,0.374,0.001,25.32,12.47,0,1999,Croatia
4548438,1.757,4.322,0.358,0.001,24.36,13.5,0,2000,Croatia
4506760,1.81,4.611,0.371,0.001,25.19,12.6,0,2001,Croatia
4482874,1.703,4.882,0.367,0.001,26.24,13.11,0,2002,Croatia
4461141,1.662,5.203,0.363,0.001,27.35,12.74,0,2003,Croatia
4443351,1.635,5.15,0.339,0.001,27.07,12.11,0,2004,Croatia
4429687,1.528,5.269,0.326,0.001,27.01,11.51,0,2005,Croatia
4417562,1.418,5.33,0.309,0.001,27.74,12.45,0,2006,Croatia
4405542,1.333,5.643,0.306,0.001,29.25,13.3,0,2007,Croatia
4393666,1.28,5.37,0.28,0.001,28.43,13.2,0,2008,Croatia
4382142,1.344,4.976,0.275,0.001,25.88,13.1,0,2009,Croatia
4368680,1.369,4.811,0.266,0.001,25.32,12.13,0,2010,Croatia
4351838,1.179,4.745,0.258,0.001,24.38,12.92,0,2011,Croatia
4331592,1.118,4.405,0.244,0.001,22.39,13.18,0,2012,Croatia
4308854,1.24,4.278,0.238,0.001,21.3,13.23,0,2013,Croatia
4283968,1.245,4.127,0.229,0.001,20.5,13.84,0,2014,Croatia
4254821,1.164,4.189,0.228,0.001,21.11,13.54,0,2015,Croatia
4223748,1.181,4.287,0.226,0.001,18.33,13.16,0,2016,Croatia
4192468,1.145,4.471,0.227,0.001,18.98,13.27,0,2017,Croatia
4160488,1.155,4.26,0.209,0.001,17.87,13.84,0,2018,Croatia
4129749,0.0,4.324,0.0,0.001,17.96,13.99,257,2019,Croatia
4096872,0.0,4.118,0.0,0.001,17.05,13.61,670,2020,Croatia
4060139,0.0,4.288,0.0,0.001,0.0,13.21,1800,2021,Croatia
4030361,0.0,4.349,0.0,0.0,0.0,14.08,2240,2022,Croatia
1398265,0.0,0.097,0.041,0.0,0.0,-18.55,0,1843,Denmark
1412250,0.0,0.112,0.046,0.0,0.0,-18.68,0,1844,Denmark
1426375,0.0,0.146,0.059,0.0,0.0,-18.53,0,1845,Denmark
1440642,0.0,0.158,0.063,0.0,0.0,-17.8,0,1846,Denmark
1455051,0.0,0.118,0.048,0.0,0.0,-18.12,0,1847,Denmark
1469604,0.0,0.212,0.082,0.0,0.0,-18.94,0,1848,Denmark
1485029,0.0,0.183,0.068,0.0,0.0,-18.57,0,1849,Denmark
1501343,0.0,0.227,0.081,0.0,0.0,-18.64,0,1850,Denmark
1518598,0.0,0.205,0.078,0.0,0.0,-18.15,0,1851,Denmark
1536779,0.0,0.217,0.08,0.0,0.0,-18.32,0,1852,Denmark
1555906,0.0,0.231,0.086,0.0,0.0,-18.47,0,1853,Denmark
1575270,0.0,0.291,0.109,0.0,0.0,-18.46,0,1854,Denmark
1594876,0.0,0.285,0.097,0.0,0.0,-18.61,0,1855,Denmark
1614726,0.0,0.402,0.147,0.0,0.0,-18.4,0,1856,Denmark
1634822,0.0,0.406,0.148,0.0,0.0,-18.62,0,1857,Denmark
1655169,0.0,0.297,0.11,0.0,0.0,-18.39,0,1858,Denmark
1675212,0.0,0.374,0.132,0.0,0.0,-18.86,0,1859,Denmark
1694942,0.0,0.32,0.115,0.0,0.0,-18.63,0,1860,Denmark
1714348,0.0,0.457,0.164,0.0,0.0,-18.27,0,1861,Denmark
